36110103234810500021900000|3611010300|세종특별자치시||보람동||0|712|0|361102348105|시청대로|0|219|0|3611056000|보람동|30151||20160328|0|||시드니하트|
36110103300009800010900000|3611010300|세종특별자치시||보람동||0|643|10|361103000098|금남구즉로|0|109|0|3611056000|보람동|30150||20160531|0||||
36110103335079000038400000|3611010300|세종특별자치시||보람동||0|774|0|361103350790|남세종로|0|384|0|3611056000|보람동|30150||20151223|1||호려울마을9단지|호려울마을9단지|
36110103335079000041600000|3611010300|세종특별자치시||보람동||0|772|0|361103350790|남세종로|0|416|0|3611056000|보람동|30150||20160201|0|||보람유치원|
36110103335079000042000000|3611010300|세종특별자치시||보람동||0|769|0|361103350790|남세종로|0|420|0|3611056000|보람동|30150||20180524|0|||세종은혜와진리교회|
36110103335079000042300000|3611010300|세종특별자치시||보람동||0|780|0|361103350790|남세종로|0|423|0|3611056000|보람동|30150||20161214|0|||보람중학교|
36110103335079000042600000|3611010300|세종특별자치시||보람동||0|768|0|361103350790|남세종로|0|426|0|3611056000|보람동|30150||20181029|0|||세종선거관리위원회|
36110103335079000043600000|3611010300|세종특별자치시||보람동||0|765|0|361103350790|남세종로|0|436|0|3611056000|보람동|30150||20161117|0|||보람동 119안전센터|
36110103335079000044000000|3611010300|세종특별자치시||보람동||0|764|0|361103350790|남세종로|0|440|0|3611056000|보람동|30150||20161117|0|||보람동 경찰지구대|
36110103335079000044100000|3611010300|세종특별자치시||보람동||0|783|0|361103350790|남세종로|0|441|0|3611056000|보람동|30150||20170420|1||호려울마을5단지|호려울마을5단지|
36110103335079000044600000|3611010300|세종특별자치시||보람동||0|761|0|361103350790|남세종로|0|446|0|3611056000|보람동|30150||20170821|0|||스마트허브Ⅳ|
36110103335079000045000000|3611010300|세종특별자치시||보람동||0|760|0|361103350790|남세종로|0|450|0|3611056000|보람동|30150||20170911|0|||보람빌딩|
36110103335079000045400000|3611010300|세종특별자치시||보람동||0|759|0|361103350790|남세종로|0|454|0|3611056000|보람동|30150||20161212|0|||강남제일타워|
36110103335079000045800000|3611010300|세종특별자치시||보람동||0|758|0|361103350790|남세종로|0|458|0|3611056000|보람동|30150||20160224|0|||아리랑빌딩|
36110103335079000046200000|3611010300|세종특별자치시||보람동||0|757|0|361103350790|남세종로|0|462|0|3611056000|보람동|30150||20160224|0|||위너스타워|
36110103335079000046600000|3611010300|세종특별자치시||보람동||0|756|0|361103350790|남세종로|0|466|0|3611056000|보람동|30150||20161018|0|||아평빌딩|
36110103335079000046900000|3611010300|세종특별자치시||보람동||0|784|0|361103350790|남세종로|0|469|0|3611056000|보람동|30150||20170118|1||호려울마을 4단지|호려울마을4단지|
36110103335079000048000000|3611010300|세종특별자치시||보람동||0|738|0|361103350790|남세종로|0|480|0|3611056000|보람동|30150||20190725|1||호려울마을 7단지|호려울마을 7단지|
36110103335079000049000000|3611010300|세종특별자치시||보람동||0|737|0|361103350790|남세종로|0|490|0|3611056000|보람동|30150||20161212|0||||
36110103335079000050300000|3611010300|세종특별자치시||보람동||0|786|0|361103350790|남세종로|0|503|0|3611056000|보람동|30150||20170530|1||호려울마을 1단지|호려울마을1단지|
36110103335079400000900000|3611010300|세종특별자치시||보람동||0|755|0|361103350794|호려울로|0|9|0|3611056000|보람동|30150||20161024|0|||네이버타워|
36110103335079400001900000|3611010300|세종특별자치시||보람동||0|749|0|361103350794|호려울로|0|19|0|3611056000|보람동|30150||20170630|0|||스마트허브Ⅲ|
36110103335079400002900000|3611010300|세종특별자치시||보람동||0|747|0|361103350794|호려울로|0|29|0|3611056000|보람동|30150||20161031|0|||세종시드니|
36110103335079400004200000|3611010300|세종특별자치시||보람동||0|763|0|361103350794|호려울로|0|42|0|3611056000|보람동|30150||20161117|0|||보람동주민센터|
